gcp-central1-2|206.81.81.45|11924|ookla|Bozeman, MT - Montana Opticom LLC
gcp-east1-2|206.126.235.7|11714|ookla|Lincoln, NE - Network Nebraska
gcp-west1-1|206.108.255.128|36305|ookla|Albany, MN - Albany Mutual Telephone Association
gcp-central1-6|108.170.243.163|209|ookla|Naples, FL - Collier Fiber
gcp-west2-1|206.72.210.122|26253|ookla|Panguitch, UT - South Central Communications
gcp-west1-2|151.139.68.4|12989 33438|ookla|Los Angeles, CA - Netprotect
gcp-west1-4|107.191.239.3|27017|ookla|Everett, WA - Frontier
gcp-central1-4|108.170.249.103|2553|ookla|Tallahassee, FL - Florida State University - ITS
gcp-east1-1|206.81.81.175|19518|ookla|Seattle, WA - Rock Island Communications
gcp-east1-9|206.126.238.33|394141|ookla|Detroit, MI - Rocket Fiber
gcp-central1-5|75.149.229.153|7922|comcast|Area IV, IL
gcp-west1-5|108.170.242.85|19108|ookla|St. Joseph, MO - Suddenlink Communications LLC
gcp-west1-6|206.108.255.51|26557|ookla|Northfield, MN - Carleton College
gcp-east4-2|96.34.157.0|33588|ookla|Cheyenne, WY - Spectrum
gcp-east1-9|208.115.137.169|14363|ookla|Colchester, IL - McDonough Telephone Coop
gcp-east1-6|24.101.91.16|27364|ookla|Butler, PA - Armstrong
gcp-central1-8|209.124.52.30|394141|ookla|Detroit, MI - Rocket Fiber
gcp-west2-2|206.108.255.54|15267|ookla|Moorhead, MN - 702 Communications
gcp-west1-3|108.170.243.10|22773|ookla|San Diego, CA - Cox - San Diego
gcp-west1-7|108.170.242.245|19108|ookla|Kermit, WV - Suddenlink Communications LLC
gcp-east1-5|108.170.249.72|31877|ookla|Atlanta, GA - Georgia Public Web, Inc.
gcp-west2-2|206.72.210.20|63296|ookla|Amarillo, TX - AW Broadband
gcp-west1-5|206.72.211.115|54555|ookla|Los Angeles, CA - Host Duplex
gcp-west1-2|108.170.242.234|22773|ookla|Las Vegas, NV - Cox - Las Vegas
gcp-east1-2|108.170.249.43|393273|ookla|Lubbock, TX - Region 17 ESC
gcp-west2-2|206.72.211.49|13427|ookla|Galt, CA - Softcom Internet Communications
gcp-central1-5|108.170.249.111|397068|ookla|Lexington, SC - CarolinaConnect
gcp-central1-7|4.68.71.165|3356|ookla|Midland, TX - WesTex Connect
gcp-west1-3|206.72.211.241|33548|ookla|Fresno, CA - unWired Broadband Inc.
gcp-central1-2|108.170.243.212|1239|ookla|Akron, OH - Sprint
gcp-central1-8|206.41.108.73|20473|ookla|Miami, FL - Tigo Business - Bolivia
gcp-east1-6|206.126.238.19|2711|ookla|Raleigh, NC - Segra
gcp-east1-9|184.105.223.166|32953|ookla|Hudson, NY - Mid-Hudson Data Corp
gcp-central1-3|206.108.255.7|16904|ookla|Monticello, MN - Fibernet Monticello
gcp-east1-9|206.126.237.210|49544|ookla|Ashburn, VA - i3D.net
gcp-central1-5|96.34.152.118|20115|ookla|Fort Worth, TX - Spectrum
gcp-central1-6|216.243.15.208|11404|ookla|Port Orchard, WA - Wave
gcp-central1-8|206.81.80.87|10594|ookla|Spokane, WA - Cutting Edge Communications, Inc
gcp-west2-2|108.170.244.9|23352|ookla|Chicago, IL - ServerCentral
gcp-east1-1|96.236.104.81|701|ookla|Chesapeake, VA - Tachyon Dynamics
gcp-central1-8|208.115.136.28|46450|ookla|Ashburn, VA - Pilot
gcp-east4-1|206.81.80.186|20394|ookla|Tacoma, WA - Rainier Connect
gcp-east1-1|198.32.132.204|25853|ookla|Ellijay, GA - Ellijay Telephone Company
gcp-central1-4|208.90.111.105|40581|ookla|Fayetteville, AR - #RazorbackWiFi
gcp-east1-1|108.170.249.81|23473|ookla|Atlanta, GA - Pavlov Media
gcp-east1-3|108.170.240.202|19186|ookla|Dallas, TX - GMCHosting LLC
gcp-west1-1|108.170.242.228|1280|ndt|ndt.iupui.mlab1.nuq02.measurement-lab.org
gcp-west1-7|108.170.243.4|5650|ookla|Atlanta, GA - Frontier
gcp-central1-1|75.149.229.141|7922|comcast|Area IV, IL
gcp-west1-2|108.170.245.100|3356|ndt|ndt.iupui.mlab1.ord06.measurement-lab.org
gcp-central1-5|209.124.52.16|26271|ookla|Mount Pleasant, MI - CMS Internet
gcp-central1-7|108.170.252.213|10835|ookla|Denver, CO - Visionary Communications, Inc.
gcp-west1-4|206.72.210.21|10993|ookla|Los Angeles, CA - Aerioconnect Inc.
gcp-east1-1|184.105.213.69|31996|ookla|Wrens, GA - Zoom Telcom, LLC
gcp-west1-2|108.170.240.207|13760|ookla|Hammond, LA - Southern Light, LLC
gcp-east1-3|208.115.136.93|32160|ookla|Taylorville, IL - CTI Fiber
gcp-central1-7|108.170.244.5|13638|ookla|Hicksville, OH - Sherwood Mutual Telephone Association LLC
gcp-east1-8|208.115.136.147|393950|ookla|Indianapolis, IN - Xiber LLC
gcp-west2-1|208.115.137.104|393238|ookla|Cedar Rapids, IA - ImOn Communications, LLC
gcp-east1-3|66.198.154.13|40128|ookla|Morristown, TN - MUS FiberNET
gcp-west1-2|50.242.150.241|7922|ookla|Seattle, WA - Bluespan
gcp-east1-8|206.223.116.84|13868|ookla|Corvallis, OR - PEAK Internet
gcp-central1-8|108.170.244.10|174|ookla|Chicago, IL - fdcservers.net
gcp-west1-1|198.32.195.100|27008|ookla|Bend, OR - BendTel Inc.
gcp-east1-5|108.170.243.244|8047|ookla|Anchorage, AK - GCI - Anchorage
gcp-east1-8|206.82.104.108|18616|ookla|New York, NY - Natural Wireless
gcp-east1-6|108.170.252.171|32798|ookla|Colorado City, CO - Rye Telephone Company
gcp-central1-8|108.170.248.39|20473|ookla|Troy, NY - Foxtail Technology
gcp-east1-6|108.170.253.7|35892|ookla|San Juan, PR - Dreyfous
gcp-east1-8|74.125.243.186|1239|ookla|Seattle, WA - Sprint
gcp-east1-4|108.170.252.140|32098|ookla|El Paso, TX - TRANSTELCO
gcp-east1-2|108.170.249.49|394781|ookla|Reading, PA - Reading School District
gcp-central1-6|206.108.255.121|33362|ookla|Karlstad, MN - Wikstrom Telephone Company
gcp-east1-2|108.170.247.237|138576|ookla|Los Angeles, CA - CodecCloud(HK)Limited
gcp-east1-7|208.115.137.53|47095|ookla|Murray, KY - Murray Electric
gcp-central1-6|206.41.108.109|62622|ookla|Fort Lauderdale, FL - Broadwave
gcp-west1-1|74.125.243.201|209|ookla|Salt Lake City, UT - CenturyLink
gcp-central1-1|66.76.232.164|19108|ookla|Beckley, WV - Suddenlink Communications LLC
gcp-west1-6|207.108.13.90|55193|ookla|Evanston, WY - NGL Connection
gcp-central1-5|172.97.107.105|32829|ookla|Baltimore, MD - Port Networks
gcp-west1-5|108.170.245.121|7922|comcast|Portland, OR
gcp-west2-1|63.237.160.97|209|ookla|Nogales, AZ - Bluespan
gcp-east1-7|206.223.117.52|46276|ookla|Auburn, CA - Smarterbroadband, Inc
gcp-west1-5|108.170.247.169|7843|ookla|Centennial, CO - Spectrum
gcp-west1-1|108.170.249.167|5661|ookla|Tampa, FL - University of South Florida
gcp-west1-2|74.125.243.183|10594|ookla|Spokane, WA - Cutting Edge Communications, Inc
gcp-central1-2|152.179.105.109|20299|ookla|Miami, FL - TIGO
gcp-west1-4|108.170.254.86|394195|ookla|Montrose, CO - Clearnetworx.com
gcp-central1-1|50.208.232.33|7922|comcast|Area IV, IL
gcp-central1-2|108.170.244.7|397270|ookla|Chicago, IL - XenSpec
gcp-west2-1|206.108.255.53|36374|ookla|Brandon, MN - Stellar Association, LLC
gcp-west1-1|198.32.195.44|36012|ookla|Central Point, OR - Hunter Communications
gcp-east1-7|108.170.252.132|18|ookla|Austin, TX - University of Texas, Austin
gcp-east1-9|208.115.136.49|3663|ookla|Green Bay, WI - Nsight
gcp-east4-1|206.126.236.37|26253|ookla|Cedar City, UT - South Central Internet
gcp-east1-1|206.223.117.85|32354|ookla|San Francisco, CA - Unwired
gcp-west1-5|74.125.243.182|174|ndt|ndt.iupui.mlab3.sea08.measurement-lab.org
gcp-west1-2|108.170.249.169|31877|ookla|Atlanta, GA - Georgia Public Web, Inc.
gcp-west1-3|108.170.242.250|54706|ookla|San Diego, CA - ZTelco
gcp-west1-6|108.170.247.205|138576|ookla|Los Angeles, CA - CodecCloud(HK)Limited
